"ind","PH","FT","Sub-population"
"Hv-2011S-3-03749",70.5999999456577,60.6013132943661,"HvDRR37"
"Hv-2011S-3-03750",64.5999999456577,62.2360248848371,"HvDRR37"
"Hv-2011S-3-03752",60.1999999456578,67.2679799610328,"HvDRR38"
"Hv-2011S-3-03753",53.3999999456577,65.3019697535265,"HvDRR38"
"Hv-2011S-3-03754",52.1240248923283,65.7404563239687,"HvDRR38"
"Hv-2011S-3-03756",45.5999999456577,74.0154566760925,"HvDRR38"
"Hv-2011S-3-03757",32.1240248923283,74.7404563239687,"HvDRR38"
"Hv-2011S-3-03759",53.3999999456576,64.4364207622517,"HvDRR38"
"Hv-2011S-3-03761",32.9817300785648,71.6087421884699,"HvDRR38"
"Hv-2011S-3-03763",54.8941804854669,60.6744596401158,"HvDRR38"
"Hv-2011S-3-03764",43.5999999456576,67.103694246747,"HvDRR38"
"Hv-2011S-3-03765",45.3999999456577,70.3457577388105,"HvDRR38"
"Hv-2011S-3-03766",55.5999999456577,66.4152617969933,"HvDRR38"
"Hv-2011S-3-03767",47.1240248923282,73.7404563239687,"HvDRR38"
"Hv-2011S-3-03768",45.2199608497786,61.9438852435097,"HvDRR38"
"Hv-2011S-3-03769",49.7999999456578,64.0154566760925,"HvDRR38"
"Hv-2011S-3-03772",56.3999999456577,62.8482697827963,"HvDRR38"
"Hv-2011S-3-03774",51.7999999456577,63.8975741641059,"HvDRR38"
"Hv-2011S-3-03775",37.1240248923281,65.7404563239687,"HvDRR38"
"Hv-2011S-3-03776",47.1240248923282,77.7404563239687,"HvDRR38"
"Hv-2011S-3-03777",60.8941804854669,58.9316024972586,"HvDRR38"
"Hv-2011S-3-03779",62.5650922460231,69.3244846639274,"HvDRR38"
"Hv-2011S-3-03780",50.1999999456578,65.0203609134137,"HvDRR38"
"Hv-2011S-3-03781",42.1240248923281,81.7404563239687,"HvDRR38"
"Hv-2011S-3-03782",47.065092246023,71.3229567334758,"HvDRR38"
"Hv-2011S-3-03784",47.5999999456577,67.3707597152242,"HvDRR38"
"Hv-2011S-3-03785",43.815092246023,75.0836462641606,"HvDRR38"
"Hv-2011S-3-03786",61.8941804854669,63.6051640107905,"HvDRR38"
"Hv-2011S-3-03787",59.6399058321817,65.1410327780113,"HvDRR38"
"Hv-2011S-3-03788",49.71899370899,66.8009116879404,"HvDRR38"
"Hv-2011S-3-03790",48.5999999456577,64.6154566760925,"HvDRR38"
"Hv-2011S-3-03791",49.7999999456578,71.2154566760925,"HvDRR38"
"Hv-2011S-3-03792",38.815092246023,67.8229567334757,"HvDRR38"
"Hv-2011S-3-03793",57.5999999456577,64.6170468588441,"HvDRR38"
"Hv-2011S-3-03794",55.1999999456577,63.1952085583065,"HvDRR38"
"Hv-2011S-3-03796",27.1240248923285,78.7404563239687,"HvDRR38"
"Hv-2011S-3-03799",46.5999999456578,65.4154566760925,"HvDRR38"
"Hv-2011S-3-03800",47.2199608497787,59.1105519101764,"HvDRR38"
"Hv-2011S-3-03801",50.6441804854669,59.7316024972586,"HvDRR38"
"Hv-2011S-3-03802",43.7999999456577,70.258456151509,"HvDRR38"
"Hv-2011S-3-03803",57.5999999456577,66.6154566760925,"HvDRR38"
"Hv-2011S-3-03804",57.7999999456578,64.7758060146804,"HvDRR38"
"Hv-2011S-3-03805",64.5999999456578,60.3262432134423,"HvDRR38"
"Hv-2011S-3-03806",46.3999999456578,65.2346466276994,"HvDRR38"
"Hv-2011S-3-03807",44.9999999456577,71.8992901909596,"HvDRR38"
"Hv-2011S-3-03808",47.1999999456577,67.6513132943661,"HvDRR38"
"Hv-2011S-3-03809",60.1999999456577,66.5763265707289,"HvDRR38"
"Hv-2011S-3-03812",67.894180485467,63.7744596401158,"HvDRR38"
"Hv-2011S-3-03813",57.5999999456577,63.3179799610328,"HvDRR38"
"Hv-2011S-3-03814",58.9999999456577,63.5679799610328,"HvDRR38"
"Hv-2011S-3-03815",68.6441804854669,62.5220786877348,"HvDRR38"
"Hv-2011S-3-03816",51.9999999456577,65.7375548751347,"HvDRR38"
"Hv-2011S-3-03817",61.6441804854669,61.5744596401157,"HvDRR38"
"Hv-2011S-3-03819",47.0650922460231,68.0616681856357,"HvDRR38"
"Hv-2011S-3-03820",54.7999999456576,58.0679799610327,"HvDRR38"
"Hv-2011S-3-03821",56.2790303992238,67.8473198846665,"HvDRR38"
"Hv-2011S-3-03822",52.4817300785648,66.3906722326949,"HvDRR38"
"Hv-2011S-3-03823",55.9456970658904,72.1806532179999,"HvDRR38"
"Hv-2011S-3-03824",53.21899370899,62.962056117017,"HvDRR38"
"Hv-2011S-3-03825",62.5999999456577,72.2025953456481,"HvDRR38"
"Hv-2011S-3-03826",53.8150922460231,67.8229567334757,"HvDRR38"
"Hv-2011S-3-03827",52.3999999456577,65.2655396655778,"HvDRR38"
"Hv-2011S-3-03828",55.9999999456577,62.9013132943661,"HvDRR38"
"Hv-2011S-3-03829",52.5650922460232,69.4068753181319,"HvDRR38"
"Hv-2011S-3-03830",54.7999999456577,60.4013132943661,"HvDRR38"
"Hv-2011S-3-03831",67.3999999456577,65.1496558060375,"HvDRR38"
"Hv-2011S-3-03832",32.8150922460231,68.8387703782131,"HvDRR38"
"Hv-2011S-3-03833",53.3999999456577,72.2722810363016,"HvDRR38"
"Hv-2011S-3-03834",56.1999999456577,63.9346466276994,"HvDRR38"
"Hv-2011S-3-03835",56.5999999456576,64.4014528246203,"HvDRR38"
"Hv-2011S-3-03836",68.4842323498465,63.4357843894183,"HvDRR38"
"Hv-2011S-3-03837",62.7999999456577,66.3816774595299,"HvDRR38"
"Hv-2011S-3-03838",42.315092246023,67.0836462641606,"HvDRR38"
"Hv-2011S-3-03839",53.7999999456577,71.2959184074636,"HvDRR38"
"Hv-2011S-3-03840",49.3150922460232,65.9006751401179,"HvDRR38"
"Hv-2011S-3-03841",50.3999999456577,67.4154566760925,"HvDRR38"
"Hv-2011S-3-03842",47.1240248923282,72.7404563239687,"HvDRR38"
"Hv-2011S-3-03843",39.1999999456578,74.7465513896042,"HvDRR38"
"Hv-2011S-3-03844",42.2199608497788,66.8605519101764,"HvDRR38"
"Hv-2011S-3-03845",50.7999999456578,69.8154566760925,"HvDRR38"
"Hv-2011S-3-03846",56.3999999456577,65.8040027362166,"HvDRR38"
"Hv-2011S-3-03849",55.5999999456577,76.4154566760925,"HvDRR39"
"Hv-2011S-3-03850",72.5999999456577,70.0287642747582,"HvDRR39"
"Hv-2011S-3-03851",66.7999999456577,66.2448979993004,"HvDRR39"
"Hv-2011S-3-03852",59.3999999456577,62.3389830909641,"HvDRR39"
"Hv-2011S-3-03853",63.1999999456577,63.0936209866738,"HvDRR39"
"Hv-2011S-3-03854",54.5999999456577,74.3156302922175,"HvDRR39"
"Hv-2011S-3-03855",56.894180485467,77.5818540251398,"HvDRR39"
"Hv-2011S-3-03856",61.3999999456577,67.1282116861219,"HvDRR39"
"Hv-2011S-3-03857",73.9999999456578,76.9489323419852,"HvDRR39"
"Hv-2011S-3-03858",51.5999999456577,64.0697674819771,"HvDRR39"
"Hv-2011S-3-03859",65.1441804854669,68.8392948049509,"HvDRR39"
"Hv-2011S-3-03860",58.3999999456577,75.2346466276994,"HvDRR39"
"Hv-2011S-3-03861",55.9999999456577,84.0154566760925,"HvDRR39"
"Hv-2011S-3-03862",64.5999999456577,65.4866562410586,"HvDRR39"
"Hv-2011S-3-03863",71.9999999456577,72.5102876533405,"HvDRR39"
"Hv-2011S-3-03864",47.4199608497787,73.3429381567734,"HvDRR39"
"Hv-2011S-3-03865",66.9999999456576,70.840601543876,"HvDRR39"
"Hv-2011S-3-03866",71.3999999456577,67.4370275800804,"HvDRR39"
"Hv-2011S-3-03867",65.3999999456578,67.6910132875209,"HvDRR39"
"Hv-2011S-3-03868",54.5999999456577,76.048749191802,"HvDRR39"
"Hv-2011S-3-03869",75.3999999456576,78.9013132943661,"HvDRR39"
"Hv-2011S-3-03870",71.1999999456578,65.7068688499216,"HvDRR39"
"Hv-2011S-3-03871",69.9999999456577,75.6068027612051,"HvDRR39"
"Hv-2011S-3-03872",49.7999999456577,72.8219812609794,"HvDRR39"
"Hv-2011S-3-03873",77.9999999456577,69.726033064022,"HvDRR39"
"Hv-2011S-3-03874",79.7999999456577,64.3457577388106,"HvDRR39"
"Hv-2011S-3-03875",78.9999999456577,70.705245558605,"HvDRR39"
"Hv-2011S-3-03876",84.1999999456578,74.1414262887164,"HvDRR39"
"Hv-2011S-3-03877",50.5206707701028,64.0211908700236,"HvDRR39"
"Hv-2011S-3-03878",56.7999999456577,77.5679799610328,"HvDRR39"
"Hv-2011S-3-03879",76.7999999456577,65.9703542111315,"HvDRR39"
"Hv-2011S-3-03880",53.3999999456578,71.4154566760925,"HvDRR39"
"Hv-2011S-3-03881",67.5999999456577,67.3772875986356,"HvDRR39"
"Hv-2011S-3-03882",54.9999999456577,67.8628517559046,"HvDRR39"
"Hv-2011S-3-03883",53.1999999456577,74.3638502143327,"HvDRR39"
"Hv-2011S-3-03884",43.065092246023,78.5244846639274,"HvDRR39"
"Hv-2011S-3-03885",60.1999999456577,67.4489323419852,"HvDRR39"
"Hv-2011S-3-03886",65.3999999456577,67.955102080933,"HvDRR39"
"Hv-2011S-3-03887",57.7999999456578,65.4013132943661,"HvDRR39"
"Hv-2011S-3-03888",64.7999999456577,63.7666371297351,"HvDRR39"
"Hv-2011S-3-03889",59.5206707701028,63.6370883255982,"HvDRR39"
"Hv-2011S-3-03890",72.9999999456578,77.5578179972608,"HvDRR39"
"Hv-2011S-3-03891",61.0650922460231,62.1244846639274,"HvDRR39"
"Hv-2011S-3-03892",61.1999999456577,60.9013132943661,"HvDRR39"
"Hv-2011S-3-03893",62.5999999456577,65.2068688499216,"HvDRR39"
"Hv-2011S-3-03894",63.3941804854669,65.6316024972586,"HvDRR39"
"Hv-2011S-3-03895",65.1999999456577,65.7679799610328,"HvDRR39"
"Hv-2011S-3-03896",75.394180485467,64.8530310686872,"HvDRR39"
"Hv-2011S-3-03897",65.9999999456577,66.3822656753185,"HvDRR39"
"Hv-2011S-3-03898",70.7999999456576,68.3715170679805,"HvDRR39"
"Hv-2011S-3-03899",60.6232717454141,67.3183057172957,"HvDRR39"
"Hv-2011S-3-03900",55.5999999456577,70.4696284220516,"HvDRR39"
"Hv-2011S-3-03901",62.9999999456577,68.1013132943661,"HvDRR39"
"Hv-2011S-3-03902",58.9999999456578,77.8154566760925,"HvDRR39"
"Hv-2011S-3-03903",56.9999999456577,73.4919643258309,"HvDRR38"
"Hv-2011S-3-03904",71.3999999456578,65.0448778596656,"HvDRR39"
"Hv-2011S-3-03905",61.1999999456578,64.3665105787582,"HvDRR39"
"Hv-2011S-3-03906",59.1999999456577,64.3265306523616,"HvDRR39"
"Hv-2011S-3-03907",71.7999999456578,70.3625483026649,"HvDRR39"
"Hv-2011S-3-03908",65.5999999456578,67.40245593773,"HvDRR39"
"Hv-2011S-3-03909",64.7999999456577,58.2321428972594,"HvDRR39"
"Hv-2011S-3-03910",53.2500787160151,65.3875922447863,"HvDRR39"
"Hv-2011S-3-03911",71.9999999456578,69.908007426385,"HvDRR39"
"Hv-2011S-3-03912",53.3999999456577,70.123123997871,"HvDRR39"
"Hv-2011S-3-03913",62.1999999456577,67.2584561515089,"HvDRR39"
"Hv-2011S-3-03914",69.1999999456576,73.6954309414249,"HvDRR39"
"Hv-2011S-3-03915",69.3999999456577,60.2040816727697,"HvDRR39"
"Hv-2011S-3-03916",46.7999999456578,82.4154566760925,"HvDRR39"
"Hv-2011S-3-03917",61.3999999456577,75.2016470146959,"HvDRR39"
"Hv-2011S-3-03918",69.1999999456577,68.8164005133494,"HvDRR39"
"Hv-2011S-3-03919",59.1999999456577,71.4929673337957,"HvDRR39"
"Hv-2011S-3-03920",58.7999999456576,72.9201811966915,"HvDRR39"
"Hv-2011S-3-03921",56.1999999456577,75.8457577388105,"HvDRR39"
"Hv-2011S-3-03922",63.5999999456577,70.7565764522609,"HvDRR39"
"Hv-2011S-3-03923",64.7999999456577,66.0154566760925,"HvDRR39"
"Hv-2011S-3-03924",61.5999999456577,63.8131868533035,"HvDRR39"
"Hv-2011S-3-03925",55.3999999456577,67.0203609134138,"HvDRR39"
"Hv-2011S-3-03926",55.9988279664349,60.7256950023928,"HvDRR39"
"Hv-2011S-3-03927",66.7999999456576,62.239661694252,"HvDRR39"
"Hv-2011S-3-03928",59.1999999456577,70.6252169284914,"HvDRR39"
"Hv-2011S-3-03929",57.1999999456577,69.584183713586,"HvDRR39"
"Hv-2011S-3-03930",53.1999999456577,76.7108371038899,"HvDRR39"
"Hv-2011S-3-03931",67.7999999456577,64.3756053669931,"HvDRR39"
"Hv-2011S-3-03932",54.1999999456577,58.0679799610327,"HvDRR39"
"Hv-2011S-3-03933",61.1999999456578,71.1217653715595,"HvDRR39"
"Hv-2011S-3-03934",57.0650922460231,74.3014077408505,"HvDRR39"
"Hv-2011S-3-03935",56.1999999456577,74.7154158584687,"HvDRR39"
"Hv-2011S-3-03936",56.7815921719368,70.7804889132173,"HvDRR39"
"Hv-2011S-3-03938",61.1999999456578,56.9591837135861,"HvDRR39"
"Hv-2011S-3-03939",58.7999999456578,64.1513132943661,"HvDRR39"
"Hv-2011S-3-03940",60.9999999456578,62.4846466276994,"HvDRR39"
"Hv-2011S-3-03941",63.7999999456578,58.631233403027,"HvDRR39"
"Hv-2011S-3-03942",64.3999999456577,60.1809524210691,"HvDRR39"
"Hv-2011S-3-03943",62.7999999456577,59.9725017168437,"HvDRR39"
"Hv-2011S-3-03944",62.1999999456577,64.5203609134137,"HvDRR39"
"Hv-2011S-3-03945",60.7815921719367,63.5791670479632,"HvDRR37"
"Hv-2011S-3-03946",66.5999999456578,57.3830228144438,"HvDRR39"
"Hv-2011S-3-03948",60.3787813639215,80.1837902033113,"HvDRR39"
"Hv-2011S-3-03949",49.0650922460231,70.6179017069201,"HvDRR39"
"Hv-2011S-3-03952",50.7955793145169,73.8437372484311,"HvDRR39"
"Hv-2011S-3-03956",46.3150922460231,70.6873826264965,"HvDRR39"
"Hv-2011S-3-03957",43.7121146972546,69.870103207826,"HvDRR39"
"Hv-2011S-3-03958",63.5999999456577,63.8750349856017,"HvDRR39"
"Hv-2011S-3-03959",60.3999999456577,58.4755639498911,"HvDRR39"
"Hv-2011S-3-03960",64.5999999456576,65.5900781766344,"HvDRR39"
"Hv-2011S-3-03962",67.1999999456578,65.4151860715595,"HvDRR39"
"Hv-2011S-3-03963",56.3999999456577,68.4250000401167,"HvDRR39"
"Hv-2011S-3-03964",49.5999999456578,64.1750000401166,"HvDRR39"
"Hv-2011S-3-03965",49.3150922460231,75.5014077408505,"HvDRR39"
"Hv-2011S-3-04056",49.4732391655149,59.6154566760925,"HvDRR40"
"Hv-2011S-3-04057",55.3999999456577,57.5447307192736,"HvDRR40"
"Hv-2011S-3-04058",52.9999999456576,57.865364891093,"HvDRR40"
"Hv-2011S-3-04059",63.5315921719368,63.1889336373165,"HvDRR41"
"Hv-2011S-3-04060",43.7999999456577,60.6154566760925,"HvDRR40"
"Hv-2011S-3-04061",44.9999999456577,56.3114482836574,"HvDRR40"
"Hv-2011S-3-04062",37.1240248923281,69.7404563239687,"HvDRR40"
"Hv-2011S-3-04063",38.8150922460231,57.3229567334757,"HvDRR40"
"Hv-2011S-3-04064",56.9456970658905,57.8473198846665,"HvDRR40"
"Hv-2011S-3-04065",47.21899370899,56.8623199255301,"HvDRR40"
"Hv-2011S-3-04066",51.9999999456577,58.3387334716335,"HvDRR40"
"Hv-2011S-3-04067",66.7815921719368,60.1529207529923,"HvDRR41"
"Hv-2011S-3-04068",54.9999999456577,58.9788534235753,"HvDRR40"
"Hv-2011S-3-04069",52.2189937089901,56.9390906594747,"HvDRR40"
"Hv-2011S-3-04070",47.9999999456578,55.8285714686881,"HvDRR40"
"Hv-2011S-3-04071",54.4199608497787,57.782688836231,"HvDRR40"
"Hv-2011S-3-04072",52.1999999456576,62.4154566760925,"HvDRR40"
"Hv-2011S-3-04073",52.9999999456577,59.7579182867323,"HvDRR40"
"Hv-2011S-3-04074",52.7999999456577,54.9740260141426,"HvDRR40"
"Hv-2011S-3-04075",52.9999999456577,54.7912088313255,"HvDRR40"
"Hv-2011S-3-04076",50.5650922460231,58.7244846639274,"HvDRR40"
"Hv-2011S-3-04077",39.0650922460232,56.5244846639274,"HvDRR40"
"Hv-2011S-3-04079",50.1999999456578,56.0154566760925,"HvDRR40"
"Hv-2011S-3-04080",44.7999999456577,62.1252747653914,"HvDRR40"
"Hv-2011S-3-04081",46.3999999456577,57.7346466276994,"HvDRR40"
"Hv-2011S-3-04082",46.5999999456577,55.6954887619212,"HvDRR40"
"Hv-2011S-3-04083",53.3999999456575,55.7402182452502,"HvDRR40"
"Hv-2011S-3-04084",47.1999999456578,60.8318540251398,"HvDRR40"
"Hv-2011S-3-04085",49.9999999456577,56.5586735095044,"HvDRR40"
"Hv-2011S-3-04086",79.2815921719368,66.2673945497689,"HvDRR41"
"Hv-2011S-3-04087",62.4817300785648,57.0373136170413,"HvDRR41"
"Hv-2011S-3-04088",50.8150922460232,58.6255008954531,"HvDRR40"
"Hv-2011S-3-04090",78.7815921719368,69.5803003731445,"HvDRR41"
"Hv-2011S-3-04091",34.6484544134813,58.0456057871719,"HvDRR40"
"Hv-2011S-3-04092",52.1999999456576,56.2197802598969,"HvDRR40"
"Hv-2011S-3-04093",53.2736513393746,62.2451618019361,"HvDRR41"
"Hv-2011S-3-04094",61.5315921719367,59.3291670479632,"HvDRR41"
"Hv-2011S-3-04095",65.0315921719368,64.6723100583745,"HvDRR41"
"Hv-2011S-3-04096",49.7999999456578,58.7491821557109,"HvDRR40"
"Hv-2011S-3-04099",58.5565433020881,54.3930249716786,"HvDRR41"
"Hv-2011S-3-04101",NA,NA,"HvDRR40"
"Hv-2011S-3-04102",63.3999999456578,69.3346939176676,"HvDRR32"
"Hv-2011S-3-04103",52.4199608497787,61.0665430150648,"HvDRR40"
"Hv-2011S-3-04104",48.4689937089902,56.6045902026455,"HvDRR40"
"Hv-2011S-3-04105",46.3787813639213,56.0729567334757,"HvDRR40"
"Hv-2011S-3-04107",45.4199608497788,58.8665430150649,"HvDRR40"
"Hv-2011S-3-04108",48.9999999456577,58.6154566760925,"HvDRR40"
"Hv-2011S-3-04109",52.46899370899,57.0344077686192,"HvDRR40"
"Hv-2011S-3-04110",50.7189937089901,59.8342067641234,"HvDRR40"
"Hv-2011S-3-04111",55.2189937089901,54.5553704498927,"HvDRR40"
"Hv-2011S-3-04112",55.1999999456578,57.5316024972586,"HvDRR40"
"Hv-2011S-3-04113",47.1240248923282,64.7404563239687,"HvDRR40"
"Hv-2011S-3-04114",49.21899370899,58.5842067641235,"HvDRR40"
"Hv-2011S-3-04115",49.96899370899,61.0762243591084,"HvDRR40"
"Hv-2011S-3-04117",43.1999999456577,62.7316024972586,"HvDRR40"
"Hv-2011S-3-04119",58.7999999456577,57.0818540251398,"HvDRR40"
"Hv-2011S-3-04120",49.3150922460231,58.5139865513331,"HvDRR40"
"Hv-2011S-3-04121",39.5999999456577,59.5987395359149,"HvDRR40"
"Hv-2011S-3-04124",46.1999999456577,62.0154566760925,"HvDRR40"
"Hv-2011S-3-04126",57.46899370899,57.1581853353889,"HvDRR40"
"Hv-2011S-3-04129",30.7736513393745,65.7451618019361,"HvDRR40"
"Hv-2011S-3-04130",50.3150922460231,59.8473198846664,"HvDRR40"
"Hv-2011S-3-04131",53.8150922460231,59.7244846639274,"HvDRR40"
"Hv-2011S-3-04132",47.8394352648014,54.0408881414212,"HvDRR40"
"Hv-2011S-3-04133",37.3787813639213,68.1837902033114,"HvDRR40"
"Hv-2011S-3-04134",52.71899370899,59.5901323261413,"HvDRR40"
"Hv-2011S-3-04136",46.1289126478503,61.5104039150978,"HvDRR40"
"Hv-2011S-3-04137",55.96899370899,60.1462756988448,"HvDRR40"
"Hv-2011S-3-04138",46.045448030588,57.9385675020577,"HvDRR40"
"Hv-2011S-3-04140",52.9689937089901,55.6580328963645,"HvDRR40"
"Hv-2011S-3-04141",49.5999999456577,59.8154566760925,"HvDRR40"
"Hv-2011S-3-04142",NA,60.7404563239687,"HvDRR40"
"Hv-2011S-3-04143",32.1240248923283,69.7404563239687,"HvDRR40"
"Hv-2011S-3-04144",45.7189937089901,62.7625555717554,"HvDRR40"
"Hv-2011S-3-04145",46.9689937089902,63.0842067641234,"HvDRR40"
"Hv-2011S-3-04146",41.9689937089901,63.2436363996955,"HvDRR40"
"Hv-2011S-3-04147",47.5999999456579,58.4154566760925,"HvDRR40"
"Hv-2011S-3-04149",42.1240248923281,69.7404563239687,"HvDRR41"
"Hv-2011S-3-04150",51.7815921719368,59.7294529155174,"HvDRR41"
"Hv-2011S-3-04151",67.7815921719368,59.3291670479632,"HvDRR41"
"Hv-2011S-3-04152",63.2815921719368,56.7294529155174,"HvDRR41"
"Hv-2011S-3-04153",67.2815921719368,62.9399579018412,"HvDRR41"
"Hv-2011S-3-04154",72.7815921719368,65.8291670479632,"HvDRR41"
"Hv-2011S-3-04155",70.7815921719368,56.6179035624607,"HvDRR41"
"Hv-2011S-3-04156",75.4622459811836,61.3506583405944,"HvDRR41"
"Hv-2011S-3-04157",59.0007812651396,55.6310357536476,"HvDRR41"
"Hv-2011S-3-04158",57.4622459811835,59.5104039150978,"HvDRR41"
"Hv-2011S-3-04159",61.2815921719368,56.0007670805852,"HvDRR41"
"Hv-2011S-3-04160",60.2815921719367,56.3294529155174,"HvDRR41"
"Hv-2011S-3-04161",60.7815921719367,55.635485750662,"HvDRR41"
"Hv-2011S-3-04162",65.5315921719368,60.9557687049911,"HvDRR41"
"Hv-2011S-3-04163",59.6674479318063,59.6929405155523,"HvDRR41"
"Hv-2011S-3-04164",64.0315921719367,60.3291670479632,"HvDRR41"
"Hv-2011S-3-04165",68.2815921719368,61.3213448074093,"HvDRR41"
"Hv-2011S-3-04166",40.4622459811837,68.245161801936,"HvDRR40"
"Hv-2011S-3-04167",45.1999999456578,62.0679799610327,"HvDRR40"
"Hv-2011S-3-04168",46.7999999456577,59.2154566760925,"HvDRR40"
"Hv-2011S-3-04169",43.815092246023,58.8229567334757,"HvDRR40"
"Hv-2011S-3-04170",41.5650922460232,59.6105559661041,"HvDRR40"
"Hv-2011S-3-04171",45.1399058321816,57.5196952536473,"HvDRR40"
"Hv-2011S-3-04172",55.5999999456577,55.5679799610328,"HvDRR40"
"Hv-2011S-3-04173",45.815092246023,57.3229567334757,"HvDRR40"
"Hv-2011S-3-04174",42.5650922460229,57.8229567334757,"HvDRR40"
"Hv-2011S-3-04175",76.0315921719368,64.4084002839384,"HvDRR41"
"Hv-2011S-3-04176",55.9999999456577,58.028571468688,"HvDRR40"
"Hv-2011S-3-04177",51.7955793145169,57.8437372484311,"HvDRR41"
"Hv-2011S-3-04178",70.2815921719367,57.1440641820345,"HvDRR41"
"Hv-2011S-3-04179",60.2815921719368,54.3155984499473,"HvDRR41"
"Hv-2011S-3-04180",73.0007812651396,69.5254039559614,"HvDRR41"
"Hv-2011S-3-04181",65.334114598473,63.3171527004263,"HvDRR41"
"Hv-2011S-3-04182",78.5315921719368,59.3479384510403,"HvDRR41"
"Hv-2011S-3-04183",71.7815921719368,57.1294529155174,"HvDRR41"
"Hv-2011S-3-04184",61.7815921719368,58.8534391820345,"HvDRR41"
"Hv-2011S-3-04185",67.2815921719368,60.7882793923905,"HvDRR41"
"Hv-2011S-3-04186",59.5999999456578,58.8154566760925,"HvDRR31"
"Hv-2011S-3-04187",73.5315921719368,66.3747529187164,"HvDRR41"
"Hv-2011S-3-04188",66.2815921719367,59.8152598342084,"HvDRR41"
"Hv-2011S-3-04189",61.0315921719368,55.5294529155175,"HvDRR41"
"Hv-2011S-3-04190",64.5315921719368,60.8436358331248,"HvDRR41"
"Hv-2011S-3-04191",73.2736513393747,70.0481580852402,"HvDRR41"
"Hv-2011S-3-04193",48.1289126478502,59.5104039150978,"HvDRR41"
"Hv-2011S-3-04194",67.0315921719368,63.9669161489082,"HvDRR41"
"Hv-2011S-3-04195",66.5315921719368,58.4211235690077,"HvDRR41"
"Hv-2011S-3-04196",53.7815921719368,57.5791670479632,"HvDRR41"
"Hv-2011S-3-04197",65.0315921719367,61.8291670479632,"HvDRR41"
"Hv-2011S-3-04198",66.0315921719368,58.8291670479632,"HvDRR41"
"Hv-2011S-3-04199",65.795579314517,61.1888439815566,"HvDRR41"
"Hv-2011S-3-04200",53.1289126478503,65.8437372484311,"HvDRR41"
"Hv-2011S-3-04201",58.1289126478502,61.5104039150978,"HvDRR41"
"Hv-2011S-3-04202",72.2815921719368,59.667804492112,"HvDRR41"
"Hv-2011S-3-04204",65.2815921719366,61.3291670479632,"HvDRR41"
"Hv-2011S-3-04205",37.1240248923281,58.7404563239687,"HvDRR41"
"Hv-2011S-3-04206",55.5315921719367,57.3291670479632,"HvDRR41"
"Hv-2011S-3-04207",81.5315921719368,60.1706638844154,"HvDRR41"
"Hv-2011S-3-04208",73.8394352648014,70.0408881414212,"HvDRR41"
"Hv-2011S-3-04209",67.7815921719368,64.0791670479632,"HvDRR41"
"Hv-2011S-3-04210",73.1289126478503,64.1770705817644,"HvDRR41"
"Hv-2011S-3-04211",75.0315921719367,61.0723100583745,"HvDRR41"
"Hv-2011S-3-04212",69.2815921719369,55.1294529155174,"HvDRR41"
"Hv-2011S-3-04213",56.0315921719368,56.7294529155174,"HvDRR41"
"Hv-2011S-3-04214",63.0315921719368,57.1294529155174,"HvDRR41"
"Hv-2011S-3-04215",57.2815921719368,56.3630267670685,"HvDRR41"
"Hv-2011S-3-04216",58.3999999456577,58.4152542774048,"HvDRR31"
"Hv-2011S-3-04218",72.0315921719368,65.3291670479632,"HvDRR41"
"Hv-2011S-3-04219",64.2815921719368,55.5294529155174,"HvDRR41"
"Hv-2011S-3-04220",67.5315921719366,58.0791670479632,"HvDRR41"
"Hv-2011S-3-04221",65.2815921719367,56.5294529155174,"HvDRR41"
"Hv-2011S-3-04222",61.7815921719368,60.6352732379112,"HvDRR41"
"Hv-2011S-3-04223",70.2815921719368,63.8478685298606,"HvDRR41"
"Hv-2011S-3-04224",57.2815921719367,56.7294529155174,"HvDRR41"
"Hv-2011S-3-04225",61.7815921719367,59.3291670479632,"HvDRR41"
"Hv-2011S-3-04226",68.7815921719368,60.4220423936927,"HvDRR41"
"Hv-2011S-3-04227",77.2815921719367,64.3506423261126,"HvDRR41"
"Hv-2011S-3-04228",56.2815921719367,57.3294529155174,"HvDRR41"
"Hv-2011S-3-04229",64.0315921719367,62.0791670479632,"HvDRR41"
"Hv-2011S-3-04230",45.795579314517,63.745161801936,"HvDRR41"
"Hv-2011S-3-04231",61.2815921719368,56.8720446090807,"HvDRR41"
"Hv-2011S-3-04232",58.7815921719367,55.0791670479632,"HvDRR41"
"Hv-2011S-3-04233",71.0007812651396,57.1857670620588,"HvDRR41"
"Hv-2011S-3-04234",76.7815921719367,62.4723100583745,"HvDRR41"
"Hv-2011S-3-04235",64.8394352648015,57.0408881414212,"HvDRR41"
"Hv-2011S-3-04236",68.0007812651396,63.641701627753,"HvDRR41"
"Hv-2011S-3-04237",37.1240248923281,59.7404563239687,"HvDRR41"
"Hv-2011S-3-04238",73.0315921719368,67.2489651106393,"HvDRR41"
"Hv-2011S-3-04239",43.6313565256112,59.7071172690195,"HvDRR41"
"Hv-2011S-3-04240",74.7815921719368,65.8645880506525,"HvDRR41"
"Hv-2011S-3-04241",52.0315921719368,62.8437372484311,"HvDRR41"
"Hv-2011S-3-04244",63.0315921719368,56.3291670479632,"HvDRR41"
"Hv-2011S-3-04246",65.0315921719367,56.9294529155174,"HvDRR41"
"Hv-2011S-3-04247",70.2815921719366,62.3103653516251,"HvDRR41"
